,productId,title,userId,profileName,score,text,Time,ip,time,Annotation,Actual_True,Outcome,res
60,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A2DJ3ZQXVSEFRG,"Scott Graham ""hightower""",4,My parents use this and it's made by motorola. No issues with it what so ever,29-11-2007 00:00,37.25.80.0/21,1196294400,0,0,FN,0.06444444444444439
61,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A1VO9IVQVH1MQA,"Sweet Cheeks ""Lover of Amazon""",5,"This Motorola phone charger for the car works great! There is a blue light that lights up when the ignition is turn on. (blue is my favorite color.) the cord is not too long, but long enough for you to chat comfortably on. I would recommend this product to anyone who has a motorola razor phone. The price was unbeatable so cheap.When I ordered it, it arrived so fast that I could not believe it. Once again great product.",22-11-2007 00:00,37.26.96.0/21,1195689600,0,0,FN,0.1355555555555556
62,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A1FX9Y3J9CWVXW,"Sting of Iran ""dar""",5,"Wow now I can charge my phone in my car.Product as stated, works fine.",15-11-2007 00:00,46.29.168.0/21,1195084800,0,0,FN,0.1355555555555556
63,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A1VO9IVQVH1MQA,"Sweet Cheeks ""Lover of Amazon""",5,"It's cheap, it works, it seems to be a legit Motorola product, it's a life saver. Get It.",01-11-2007 00:00,46.36.196.31/32,1193875200,0,0,TN,0.1355555555555556
64,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A3V8ITQSPDVP5E,M. Korthals,5,"It's cheap, it works, it seems to be a legit Motorola product, it's a life saver. Get It.",28-10-2007 00:00,46.36.196.32/29,1193529600,0,0,TN,0.1355555555555556
65,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A1VO9IVQVH1MQA,"Sweet Cheeks ""Lover of Amazon""",5,"It's cheap, it works, it seems to be a legit Motorola product, it's a life saver. Get It.",26-10-2007 00:00,195.149.70.0/24,1153872000,1,0,TP,0.1355555555555556
66,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A2UF63EUFF1UGJ,Lucy Mckinstry,5,"This Motorola product is perfect. This cigarette lighter charger is as advertised, priced very low and is everything I expected.",22-10-2007 00:00,46.189.121.48/28,1193011200,0,0,TN,0.1355555555555556
67,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A862QHF8KK2Z8,Frank Williams,5,Este producto satisface plenamente mis necesidades ya que no ha sido la experincia de usar algunos accesorios genericos que luego de usarlos da&ntilde;an el equipo.Este mantiene mi equipo 100% cargado cuando voy de viaje en la carretera si sobre carga ni fallas en la coneccion de carga,21-10-2007 00:00,46.217.0.0/16,1192924800,0,1,FN,0.1355555555555556
68,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A3QX75BRMZMGM2,SquareMouth,1,"I bought this to recharge my phone, garmin, etc. It looks like the authentic Motorola recharger, but it won't recharge anything. Sure, it keeps the device working, almost, your device will run out of power eventually on this recharger, but slowly. However, I figured it would recharge the Garmin, etc, during use like my other rechargers did. I thought perhaps the LED light was using up too much power. I dismantled the thing after a great deal of effort and injury, and knocked out the light. It will now charge my Garmin very well. I don't recommend this product.",18-05-2009 00:00,62.162.0.0/16,1242604800,0,0,TN,0.6644444444444444
69,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A2OKRGHIYTBQ6P,"Lewis A. Edge Jr. ""Happy Camper""",4,"I own two of these chargers, which even with shipping charges are a fraction of the cost of those available in retail stores...even discount stores...and I don't see any difference between the performance of these and the expensives ones.",18-05-2009 00:00,62.220.192.0/19,1242604800,0,0,TN,0.06444444444444439
70,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A37AXGV4ATVYJM,"J. Carter ""qball""",5,My family got new phones for Christmas. They all needed cigarette lighter adapters and I wasn't going to pay ALLTEL's prices for an off brand product. I got the real Motorola deal and for just a few dollars.Great product!,03-05-2009 00:00,77.28.0.0/15,1241308800,0,0,TN,0.1355555555555556
71,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A9M1F1ZUBELIX,"Vickie Phelps ""Constance""",5,I have already used this item several times. It is quick and efficient. I have not had any problems. I am glad I purchased it. I'm not a technically inclined person so it is simple to use. I was pleased with the quality of the product. It was shipped very quickly and arrived at my home within a couple of days. I was impressed with this also.,05-03-2009 00:00,78.40.0.0/21,1236211200,0,0,FN,0.1355555555555556
72,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A3CDIZ6AIHBL6Z,rich,5,great product works great i am using it with a razr v3xx i all ways use motorola chargers saves your battery i would buy again if needed,02-02-2009 00:00,78.40.140.0/24,1233532800,0,1,FN,0.1355555555555556
73,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A1VO9IVQVH1MQA,"Sweet Cheeks ""Lover of Amazon""",5,Awesome speedy delivery and works awesome no problems whatsoever with this sellers product. Will be sure to use them again in the near future.,24-12-2008 00:00,78.157.0.0/19,1230076800,0,0,TN,0.1355555555555556
74,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A3RCRB71D777GA,C. Piekarz,5,"I've bought three of these now, the first dating back to nearly 2 years ago. They all continue to function perfectly. Originally I purchased this for my Razr V3, but since then have used it to charge a Krzr, and a few USB-powered smartphones.High quality construction (as far as cheap plastic chargers go), and significantly less than you'll be charged at a wireless carrier's store for an identical product.A+",04-12-2008 00:00,79.99.56.0/21,1228348800,0,0,TN,0.1355555555555556
75,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A1C4N84W35PEHS,Zack,4,"For the money I spent, it's in great shape. I got a 30 dollar phone charger for 5. Arrived quickly and well packaged. Only complaint is that it's a little worn, but it IS used, and it still works so it's ok.",01-11-2008 00:00,79.125.128.0/17,1225497600,0,0,TN,0.06444444444444439
76,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A2C866SST2Y1DN,Steven J. Pallotta,4,Not much to say about it. It works and that's all I care about. Well worth the couple bucks!,28-10-2008 00:00,79.126.128.0/17,1225152000,0,0,TN,0.06444444444444439
77,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A1VO9IVQVH1MQA,"Sweet Cheeks ""Lover of Amazon""",5,"The items where really better than I expected for this price , it beats paying 40 dollars a piece for them at the phone store. They hold a charge as good or better than the orginal.",06-09-2008 00:00,195.149.70.0/24,1153872000,1,1,TP,0.1355555555555556
78,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A10UN3FQRLCJ25,Brenda Winningham,5,"I am very, very pleased with the car charger. It came packed very well and in a very timely manner. The price was great compared to retail stores. No worries now when traveling long distances.",13-02-2008 00:00,80.77.144.0/20,1202860800,0,0,FN,0.1355555555555556
79,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A25AZDIY09EGRA,Kathleen G. Paczosa,5,"The product was received quickly, and the product is exactly as described and works well.",11-02-2008 00:00,81.17.232.0/23,1202688000,0,0,TN,0.1355555555555556
80,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A1IMOTMU845299,Y. Zahir,5,"I had previously purchased a similar item from a well-known chain store whose name ends in ""-Mart"". After about two weeks, the charger no longer worked. After making my purchase through Amazon, I've been totally pleased with this charger. I have not had any problems what-so-ever! I would definitely purchase from seller again!",09-02-2008 00:00,82.214.112.0/21,1202515200,0,1,FN,0.1355555555555556
81,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A3V510AMW1Q17T,N. Wolfe,4,Some people have complained they didn't get the item as advertised. I ordered this and get exactly what it's supposed to be. It works as advertised.,22-01-2008 00:00,84.252.48.0/22,1200960000,0,1,FN,0.06444444444444439
82,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A2CYJL4REGLR6J,"George G. Bailey ""G Bailey Photography""",2,"I bought this charger for only a couple of bucks and it works like a charm. I don't expect it last forever so i purchased a couple of back-ups just in case. Each one of these Adapters failed after a couple months use, even light use. I would skip this one and seek another way to charge such as an using an inverter and home plug in charger. This year I switched to an iPhone.",18-01-2008 00:00,85.30.64.0/18,1200614400,0,0,TN,0.4644444444444444
83,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A3V08V821QXL10,Michael Drob,4,"it's a charger - it charges your device - i dont even know what else to write - i actually use this one for my blackberry, not a moto device but since this has a regular mini-usb connector and accompanying voltage, it should work on any device that takes a mini-usb charger",11-01-2008 00:00,85.130.48.0/22,1200009600,0,0,TN,0.06444444444444439
84,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A1L64KDYO5BOJA,"Floyd Goodrich ""Jim G.""",5,"Wish all chargers had coiled cords like this on has, stays out of the way. Very nice looking unit, well made and works great.",19-12-2007 00:00,85.130.112.0/21,1198022400,0,0,TN,0.1355555555555556
85,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",AK16ULYAM8S2Z,"Beverly Adams ""nice smelling""",1,"This product did not last two months. I brought it for emergencies and when I needed it, it wasn't working.",18-12-2007 00:00,88.85.96.0/19,1197936000,0,0,FN,0.6644444444444444
86,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A2GDVT26B4W9YW,PPya,5,This thing works great. I had a friend ship a similar charger from a T-mobile store and it died after a few weeks. This has been great so far and the small lock makes the wire so much more manageable and tidy.,18-12-2007 00:00,89.31.152.0/21,1197936000,0,0,FN,0.1355555555555556
87,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A2AXPOZANA8GV2,J. Branche,4,I purchased this product with skepticism because it was so inexpensive.The auto car charger is constructed well and seems to be made with good materials. I have used it for a month and it charges the phone as expected. This is how much an auto adapter should cost and not the ridiculous price that Motorola and it's resellers charge.,17-12-2007 00:00,89.185.192.0/19,1197849600,0,0,FN,0.06444444444444439
88,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A9M7YXAZ7JVKV,S. Robinson,5,"I ordered this charger for use with my wife's Motorola Razr V3 phone. I have had problems in the past with some chargers not working with this phone, perhaps due to the wiring within the USB connector. I received this charger within a couple days of ordering it, and it works perfect with the Razr.",29-08-2012 00:00,89.205.0.0/17,1346198400,0,1,FN,0.1355555555555556
89,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",AVM1ZNQGXOGG0,betsyn,2,"It works. That's the best I can say about it. The outer insulating cover has started to wear off in many places, exposing wire after only a month. My phone is telling me that I am using an unauthorized charger. So no, this was not a good purchase, and I do not trust the source.",12-03-2012 00:00,91.198.59.0/24,1331510400,0,1,FN,0.4644444444444444
90,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",A1VO9IVQVH1MQA,"Sweet Cheeks ""Lover of Amazon""",1,"This item arrived as advertised. We plugged the charger into our car and it did not work; no light, no charging. We thought it might be the port in the car. Tried others in the same car; it still did not work. We tried the charger in another car with the same results. We did not send the unit back due to the price we paid plus the shipping. I guess you do get what you pay for.",07-10-2011 00:00,88.85.96.0/19,1197936000,1,1,TP,0.6644444444444444
91,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",AF8242VZ5PQZL,Ann,5,I've hed this for at least 1 year and it stll works. Fast charge better then pluging in at home. Quality is good great value.,16-10-2010 00:00,91.212.122.0/24,1287187200,0,0,TN,0.1355555555555556
92,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",AGZQ1G548YK5J,John J. Mescall,5,Item was recieved in good time and am very pleased with the product sent. Don't know why anyone would shop anywhere esle . I won't when I need something I know were to go no looking around anymore.,02-08-2010 00:00,91.220.95.0/24,1280707200,0,0,TN,0.1355555555555556
93,B0006J27C4,"Motorola Razr V3, V3i, V3c, Slvr L7, L6, L2 Pebl U6, V190, Mpx200, V360, V323, V325 - Ch710 OEM Original Auto Car Charger Syn0847",AKJ8QYRCAQQ1J,"Arthur T. Davis ""maudiib""",1,"I have been looking for this adapter for some time now and found it at Amazon.com. The price is great, arrived before schedule, in new condition but did not work in my car. Everything fit properly but it would not charge my phone - I did not notice an illuminated LED which would indicate power input. In all fairness, my cigarette lighter may be on the brink and therefore not transferring current/voltage; I doubt it though. I had already thrown away the packaging so I couldn't return it so now I'm stuck with it.Maybe once I insert it into another vehicle, it may work. For now, this is it.",25-12-2009 00:00,91.226.20.0/23,1261699200,0,0,FN,0.6644444444444444
